timestamp,open,high,low,close,volume,pair
1589171400,8018.1,8042.8,8018.1,8041.7,3.29354678,BTC/EUR
1589171700,8042.8,8042.9,8024.1,8024.1,3.39892433,BTC/EUR
1589172000,8024.1,8035.9,8018,8027.9,2.8759427,BTC/EUR
1589172300,8026.7,8026.7,8003.3,8007.3,3.19903423,BTC/EUR
1589172600,8006.2,8009.8,7999.9,8004.2,4.77395507,BTC/EUR
1589172900,8004.1,8004.3,7959.5,7974.8,39.70033629,BTC/EUR
1589173200,7974.7,7988,7953.4,7982.3,16.0561381,BTC/EUR
1589173500,7980,8005.4,7978.4,7985,15.15195349,BTC/EUR
1589173800,7984.9,7999.2,7984.9,7994.1,13.70819089,BTC/EUR
1589174100,7994.3,7994.4,7966.6,7978.2,4.60504208,BTC/EUR
1589174400,7977.1,8007.4,7976.2,8004.4,3.66720367,BTC/EUR
1589174700,8005.7,8018.6,7990.6,7996.8,8.84211661,BTC/EUR
1589175000,7996.8,8005.7,7989.2,7995.9,12.18488884,BTC/EUR
1589175300,8000.7,8015.3,7988.1,8015.3,21.4931856,BTC/EUR
1589175600,8015.5,8018.6,8013.1,8018.6,8.14660342,BTC/EUR
1589175900,8018.5,8039.9,8018.5,8033.5,33.49578429,BTC/EUR
1589176200,8033.5,8033.5,8017.7,8024.6,50.68839956,BTC/EUR
1589176500,8027,8036.4,8024.1,8035.7,4.06200641,BTC/EUR
